инструмент	актуальная_ссылка	запасная_копия	копий
ai-rpa	https://github.com/wildernessphilosophersstone247/ai-rpa	—	1
ai-sdk-chatbot	https://github.com/muertoperro48/ai-sdk-chatbot	—	1
ai-search-engine	https://github.com/SAHIXXX12/AI-Search-Engine	—	1
ai-self-coding-book	https://github.com/rle123/ai-self-coding-book	—	1
ai-skill-hub	https://github.com/nunzioaccording289/ai-skill-hub	—	1
ai-skills	https://github.com/kaiphrox/AI-Skills	—	1
ai-smart-task-web3-mern-app	https://github.com/hasanYousef350/AI-Smart-Task-WEB3-MERN-App	—	1
ai-social-media-agent	https://github.com/pixeldownward/ai-social-media-agent	—	1
ai-solana_bot	https://github.com/Johnr12124/AI-Solana_Bot	—	1
ai-summarizer	https://github.com/Dia1n1a/AI-Summarizer	—	1
ai-supported	https://github.com/nabil-alsaadi/ai-supported	—	1
ai-task-notify	https://github.com/inazon/ai-task-notify	—	1
ai-terraform-drift-detector	https://github.com/saiahmed12/ai-terraform-drift-detector	—	1
ai-tone-changer	https://github.com/Alxsea04/AI-Tone-Changer	—	1
ai-tools	https://github.com/Algeriancentimereceiver81/ai-tools	—	1
ai-tools-list	https://github.com/Shaki774/AI-Tools-List	—	1
ai-trackdown	https://github.com/Seba-1aa/ai-trackdown	—	1
ai-video-generation-workflow	https://github.com/cronux-ind/ai-video-generation-workflow	—	1
ai-video-search	https://github.com/lamcongphu/ai-video-search	—	1
ai-voice-agent	https://github.com/BR8TEAM/AI-Voice-Agent	—	1
ai-zhuqi-battle	https://github.com/thementh/ai-zhuqi-battle	—	1
ai900-portfolio	https://github.com/822828/ai900-portfolio	—	1
ai_deployment	https://github.com/Fahadfk/AI_deployment	—	1
ai_emotional_mirror	https://github.com/Eddie-oss-369/AI_Emotional_Mirror	https://github.com/khanh152010/AI_Emotional_Mirror	2
ai_governance	https://github.com/bhavya7995/AI_governance	—	1
ai_novelgenerator	https://github.com/namra9876/AI_NovelGenerator	—	1
ai_trading_bot_ethereum	https://github.com/saidulkarimayas/AI_TRADING_BOT_ETHEREUM	—	1
ai_werewolf	https://github.com/rhyshammonds-bit/ai_werewolf	—	1
aia-academic-illustrator-	https://github.com/kaulzeejai/AIA-Academic-Illustrator-	—	1
aibook	https://github.com/AndreyASL/aibook	—	1
aibranch	https://github.com/hossam444/aibranch	—	1
aicryptosignals-bots	https://github.com/luvQWERTYUIOPOIUYTREWQWERTYUIOP/AICryptoSignals-Bots	—	1
aidagateway	https://github.com/Alfan129/AidaGateway	—	1
aidevops	https://github.com/BreezeAllen/aidevops	—	1
aidomesticcoreaij	https://github.com/Kirkigmenezes/AIDomesticCoreAIJ	—	1
aidtrack	https://github.com/haiderali122005/Aidtrack	—	1
aifeedtracker	https://github.com/SuyogWariror/AIFeedTracker	—	1
aiflutter	https://github.com/isaacdivine37/aiflutter	—	1
aigov-insight-web	https://github.com/rossikai32-maker/AIGov-Insight-Web	—	1
aiko	https://github.com/moonsky49/aiko	—	1
aimgh05t	https://github.com/TJoshi3637/AIMGH05T	—	1
aiml-service-patterns	https://github.com/sayyad5774/aiml-service-patterns	—	1
ainews-open	https://github.com/luischav803/ainews-open	—	1
ainewspulse	https://github.com/sachinsoni0/AiNewsPulse	—	1
ainzstack	https://github.com/3ezzi/AinzStack	—	1
aio-usb-drive	https://github.com/FulemAlota/aio-usb-drive	—	1
aios-core	https://github.com/invertebratekinanesthesia779/aios-core	—	1
aip-foundry-themis-starter	https://github.com/krissiesmudgy575/aip-foundry-themis-starter	—	1
aip-protocol	https://github.com/Genusadiantumdialectician632/aip-protocol	—	1
air-gapped	https://github.com/saurabhknp/air-gapped	—	1
air-quality	https://github.com/Clasticrockprotectivecoloration779/Air-Quality	—	1
airbnb-w9f6n	https://github.com/dutcheville/airbnb-w9f6n	—	1
airca-fractal-decision-architecture	https://github.com/rightsideup-rubiales387/airca-fractal-decision-architecture	—	1
aircast	https://github.com/Instant-restharrow443/AirCast	—	1
aireceptionist	https://github.com/rudra3d/AIReceptionist	—	1
airflow-end-to-end-dev	https://github.com/Noncaloric-maksutovtelescope987/Airflow-End-To-End-Dev	—	1
airflow-logs-cleanup	https://github.com/aBandicootCalledSmashes/airflow-logs-cleanup	—	1
airline-flight-delay-analysis	https://github.com/samuelsab391-afk/airline-flight-delay-analysis	—	1
airline-passenger-forecasting	https://github.com/ASADIMVU/Airline-Passenger-Forecasting	—	1
airsense-air-quality-analytics	https://github.com/hikari-cubu/airsense-air-quality-analytics	—	1
aiseesoft-dvd-creator-no-trial	https://github.com/AlexRene5/Aiseesoft-DVD-Creator-No-Trial	—	1
aiseesoft-mobiesync-latest-patch	https://github.com/SandipJadhav7698/Aiseesoft-MobieSync-Latest-Patch	—	1
aiseesoft-total-video-converter-no-trial	https://github.com/Jasonpro13/Aiseesoft-Total-Video-Converter-No-Trial	—	1
aisle-guard	https://github.com/DataScientist1321/aisle-guard	—	1
aistudiotesting	https://github.com/angiedejected330/AISTUDIOtESTING	—	1
aiverse	https://github.com/geosaputra/aiverse	—	1
aks-tools	https://github.com/theabsurdealer/aks-tools	—	1
alan06121.github.io	https://github.com/Alan06121/alan06121.github.io	—	1
alchemist	https://github.com/87870/Alchemist	—	1
ald-ale-orkg-review	https://github.com/KhanRaul/ald-ale-orkg-review	—	1
alertticker-card	https://github.com/ehgus6653/AlertTicker-Card	—	1
alexander-storage	https://github.com/Joker1230005/alexander-storage	—	1
algobytesolutions.github.io	https://github.com/algobytesolutions/algobytesolutions.github.io	—	1
algorithm-learn	https://github.com/srii10/algorithm-learn	—	1
algorithmic-trading-backtest	https://github.com/cikafeee/algorithmic-trading-backtest	—	1
algorithmic-trading-platform	https://github.com/zebulenlithophytic371/algorithmic-trading-platform	—	1
ali-maiga.github.io	https://github.com/ali-maiga/ali-maiga.github.io	—	1
alibabacloud-bigdata-skills	https://github.com/lucaducapuca/alibabacloud-bigdata-skills	—	1
alien-invasion-pygame	https://github.com/aicodecraft1004/Alien-Invasion-Pygame	—	1
alien-nostromo-archives	https://github.com/jayasuryapalagiri/Alien-Nostromo-archives	—	1
alipay-securityguard-analysis	https://github.com/emapleural312/alipay-securityguard-analysis	—	1
all-skills	https://github.com/YPYT1/All-skills	—	1
all-software	https://github.com/hayotbekismoilov/All-Software	—	1
allan-mcp-memory-code	https://github.com/gerrielxxvii307/allan-mcp-memory-code	—	1
alpha	https://github.com/ITACHIabimem/Alpha	—	1
alphabet	https://github.com/DarkException22/alphabet	https://github.com/ueadgf/alphabet	2
alphadiana	https://github.com/dhoemenk97-star/AlphaDiana	—	1
alphagpt_tushare	https://github.com/Safiyah-Aqilah/AlphaGPT_Tushare	—	1
alphora	https://github.com/RONIN511/alphora	—	1
als_algorithm	https://github.com/Rimuru1129/ALS_Algorithm	—	1
altoids-ereader	https://github.com/jadegreen-genusraphanus373/altoids-ereader	—	1
alumni-management-system	https://github.com/averagerobloxplayerabove15/alumni-management-system	—	1
alvus	https://github.com/filariasistrichoglossusmoluccanus49/Alvus	—	1
alx-backend	https://github.com/abdulkhaliqsoule/alx-backend	—	1
alyabot-md	https://github.com/NusaibaTworat2005/AlyaBot-MD	—	1
alyasdz.github.io	https://github.com/Alyasdz/alyasdz.github.io	—	1
amaigirl	https://github.com/Eden006/AmaiGirl	—	1
amanansdiahnid-24	https://github.com/krish120/amanansdiahnid-24	—	1
amanansdiahnid-25	https://github.com/munzirahmedd/amanansdiahnid-25	—	1
amanansdiahnid-9	https://github.com/makoom/amanansdiahnid-9	—	1
amazon	https://github.com/Puram-Supriya/Amazon	—	1
amazon-prices-deals	https://github.com/djevaldo/amazon-prices-deals	—	1
amazon-product-analyzer	https://github.com/ItzPutra/amazon-product-analyzer	—	1
amazon-revenue-forecasting-decision-system	https://github.com/oreoconpatas6/amazon-revenue-forecasting-decision-system	—	1
amazon-reviews-analysis	https://github.com/Seyha1007/Amazon-Reviews-Analysis	—	1
amazon-reviews-scraper-with-advanced-filters	https://github.com/laien69/amazon-reviews-scraper-with-advanced-filters	—	1
amazon-sales-analysis-dashboard-power-bi-project	https://github.com/ashikur3070/Amazon-Sales-Analysis-Dashboard-Power-BI-Project	—	1
amazon-sales-analysis-dashboard-power-bi-project-main	https://github.com/its-devs99/Amazon-Sales-Analysis-Dashboard-Power-BI-Project-main	—	1
amazon-scraper	https://github.com/ashu1436/amazon-scraper	—	1
amazon-vl	https://github.com/ahnitin/amazon-vl	—	1
amazon_analysis_project	https://github.com/ramelica/Amazon_Analysis_Project	—	1
amazon_sales_product_-_revenue_analysis_excel	https://github.com/minullaksen/Amazon_Sales_Product_-_Revenue_Analysis_Excel	—	1
ami	https://github.com/vivekrana0509/ami	—	1
amog-os-lts	https://github.com/BoomerXD69/Amog-OS-LTS	—	1
amp-contrib	https://github.com/GGplayerp/amp-contrib	—	1
ams-software-photoworks-repack	https://github.com/Aftylyakanthony/AMS-Software-PhotoWorks-Repack	—	1
anac-feed	https://github.com/Trekju/anac-feed	—	1
analise-de-dados-zoop-megastore	https://github.com/Bonzabeauty/Analise-de-Dados-Zoop-Megastore	—	1
analysis-to-policy-playbook	https://github.com/nearbyreo/Analysis-to-Policy-Playbook	—	1
analyticax	https://github.com/pipiskazhopakakashka/AnalyticaX	—	1
analytics_portfolio_dual_projects	https://github.com/AbdurRazzak1999/Analytics_Portfolio_Dual_Projects	—	1
anansi	https://github.com/aboral-bumper926/anansi	—	1
ananya	https://github.com/ranjit123-yst/ananya	—	1
anderh2718.github.io	https://github.com/Anderh2718/anderh2718.github.io	—	1
andrej-karpathy-skills	https://github.com/ferdiansusanto/andrej-karpathy-skills	—	1
android-agent	https://github.com/Dynaevangelical2652/android-agent	—	1
android-development	https://github.com/muradaldahmashi/Android-Development	—	1
android-traffic-analysis	https://github.com/minhtungonep/android-traffic-analysis	—	1
android-x64_livecd_6b_docs	https://github.com/mariahoyos2002/Android-x64_LiveCD_6B_Docs	—	1
android_ue_dumper_cn	https://github.com/Alivali94/Android_UE_Dumper_CN	—	1
androidchoosedemo	https://github.com/bhoumikmehta/AndroidChooseDemo	—	1
androiddeviceriskbookdata	https://github.com/IbdaaTec/AndroidDeviceRiskBookData	—	1
androidllmserverscript	https://github.com/clixgvvv/AndroidLLMServerScript	—	1
androidtutorials	https://github.com/ItsIndeSkv/AndroidTutorials	—	1
anegpt	https://github.com/luis1234321xd/ANEgpt	—	1
angular-email-builder	https://github.com/PZkk77/angular-email-builder	—	1
angular-frontend-webdev_course-luisdev_part-14_angular-17_typescript-5	https://github.com/ahmad1234567890f/angular-frontend-webdev_course-luisdev_part-14_angular-17_typescript-5	—	1
angular-frontend-webdev_course-luisdev_part-41_angular-17_typescript-5	https://github.com/saisrinivas22/angular-frontend-webdev_course-luisdev_part-41_angular-17_typescript-5	—	1
aniff23.github.io	https://github.com/aniff23/aniff23.github.io	—	1
animal-crossing-new-horizons-pc	https://github.com/isabellas9294/Animal-Crossing-New-Horizons-PC	—	1
anime-nova-1	https://github.com/ali011707zz-star/anime-nova-1	—	1
animepahe	https://github.com/Caylaunpredictable245/AnimePahe	—	1
animermo	https://github.com/xarshpreetx/AniMermo	—	1
animo-app	https://github.com/astriefaw/animo-app	—	1
anki-card-skill	https://github.com/BENJAMINGLAI/anki-card-skill	—	1
annexa	https://github.com/Resolvable-glia938/annexa	—	1
annuity-loan-calculator	https://github.com/Anthonykkkl/annuity-loan-calculator	—	1
anonymss642.github.io	https://github.com/anonymss642/anonymss642.github.io	—	1
ansys-tools	https://github.com/nayeoww/ansys-tools	—	1
ant-and-apples	https://github.com/Taxi88/ant-and-apples	—	1
ant-design-wpf	https://github.com/NyTrozE/ant-design-wpf	—	1
ant-man-simulator-toolkit	https://github.com/MahmoudWagih1/ant-man-simulator-toolkit	—	1
anthropic_hackathon	https://github.com/Connieverbal484/Anthropic_Hackathon	—	1
anti-afk	https://github.com/eldenisek/Anti-AFK	—	1
anti-ai-slop-writing	https://github.com/soothing-carport96/anti-ai-slop-writing	—	1
anti-power	https://github.com/dilhansaminda/anti-power	—	1
anti-procrastination	https://github.com/kareem-hany1/Anti-Procrastination	—	1
anti-shannon	https://github.com/KANKERTJE2/Anti-Shannon	—	1
anti-slop-writing	https://github.com/coderjatin/anti-slop-writing	—	1
anti_phishing_email_detector_gui	https://github.com/nonamebatbai/Anti_Phishing_Email_Detector_gui	—	1
antibridge-antigravity-remote	https://github.com/krishahir26/AntiBridge-Antigravity-remote	—	1
anticheat	https://github.com/even88813-hash/anticheat	—	1
anticrack	https://github.com/Sebasg-19/anticrack	—	1
antifomo	https://github.com/bandilem561/antifomo	—	1
antigravity-autopilot	https://github.com/aryanbisht555/antigravity-autopilot	—	1
antigravity-fullstack-hq	https://github.com/desilokesh1/antigravity-fullstack-hq	—	1
antigravity-proxy	https://github.com/kunalkalia2610/antigravity-proxy	—	1
antigravity-stock-analysis-workflow	https://github.com/HASEEBGAMING/antigravity-stock-analysis-workflow	—	1
antigravity2api	https://github.com/anshulrules/Antigravity2Api	—	1
antigravitymobile	https://github.com/ydrasil77/AntigravityMobile	—	1
antigravityquotawatcher	https://github.com/leonanramosvieira/AntigravityQuotaWatcher	—	1
anty-framework	https://github.com/Ingramradical235/anty-framework	—	1
anunnak	https://github.com/ChenuthSL/anunnak	—	1
anvil	https://github.com/deepaa6809/anvil	https://github.com/wordoffarewellothonna275/Anvil	2
any-buddy	https://github.com/agencytribuneship732/any-buddy	—	1
any2pdf	https://github.com/younger-osage691/any2pdf	—	1
anymp4-dvd-converter-latest-patch	https://github.com/Ilyas662i/AnyMP4-DVD-Converter-Latest-Patch	—	1
anymp4-transmate-no-trial	https://github.com/alpesh0011/AnyMP4-TransMate-No-Trial	—	1
anytext2images	https://github.com/Saleh908/anytext2images	—	1
ao3-starry-night-skin	https://github.com/Samn1ce/ao3-starry-night-skin	—	1
aofkachi.github.io	https://github.com/aofkachi/aofkachi.github.io	—	1
apachimuhkayqui-server	https://github.com/BinniZenobioCordovaLeandro/apachimuhkayqui-server	—	1
apartment-price-predictor	https://github.com/0290192029/apartment-price-predictor	—	1
apaste	https://github.com/travelingwavepolyvinylchloride287/aPaste	—	1
apate	https://github.com/eliciajewishorthodox498/apate	—	1
apeiron-nft-bot-crypto-cheat-auto-farm-clicker-game-api-hack	https://github.com/Coker10/Apeiron-Nft-Bot-Crypto-Cheat-Auto-Farm-Clicker-Game-Api-Hack	—	1
apex	https://github.com/bluecheatah123/APEX	—	1
apex-harvest	https://github.com/herculeseccrine742/apex-harvest	—	1
apex-no-recoil	https://github.com/roniel8/Apex-No-Recoil	—	1
apex-platform	https://github.com/patenintercontinental4580/apex-platform	—	1
apex-trading	https://github.com/Infini8y/Apex-Trading	—	1
apexflow	https://github.com/Girish-shedge/apexflow	—	1
api-auth-jwt-rbac	https://github.com/saiadithyakishore/api-auth-jwt-rbac	—	1
api-header-spoofer	https://github.com/tensei3san/API-Header-Spoofer	—	1
api-isp-org	https://github.com/sethjenkie/api-isp-org	—	1
api-manager	https://github.com/Luisveloza/api-manager	https://github.com/pachydermatous-teuton9386/api-manager	2
api-project	https://github.com/Castro57-goblim/API-Project	—	1
api-repos-hub	https://github.com/laurainegassy36/api-repos-hub	—	1
api-security-labs-owasp-aws	https://github.com/priyanshuchourasiya/api-security-labs-owasp-aws	—	1
apileech	https://github.com/Karthijay18/APILEECH	—	1
apk-editor-plus	https://github.com/clumsyklutz/Apk-Editor-Plus	—	1
apkprobe	https://github.com/hrithoy/apkprobe	—	1
apl-2rc	https://github.com/Kindergartenmidinette701/apl-2rc	—	1
apl-evs	https://github.com/Unfavorable-sutra74/apl-evs	—	1
apocalust007-updateforge	https://github.com/Jaisinghchoudhary/Apocalust007-UpdateForge	—	1
app-grocery	https://github.com/diorwave/App-Grocery	—	1
app-store-review-skill	https://github.com/P4L4C10S/app-store-review-skill	—	1
appabsensisdn1bintaro	https://github.com/rawsiennaarticulator89/AppAbsensiSDN1Bintaro	—	1
appenclave	https://github.com/COMMANDLOVE/AppEnclave	—	1
appium-flutter-java-automation	https://github.com/Websyze/appium-flutter-java-automation	—	1
apple-dev-skills	https://github.com/Syniox5334/apple-dev-skills	—	1
apple-health	https://github.com/manavkushwaha10/apple-health	—	1
apple-mail	https://github.com/ridzkyyyyy/apple-mail	—	1
apple-platform-build-tools-claude-code-plugin	https://github.com/rhyean88/apple-platform-build-tools-claude-code-plugin	—	1
apple-wallet-student-pass-nodejs	https://github.com/Dophuon8894/apple-wallet-student-pass-nodejs	—	1
apple-y8oxd	https://github.com/samisimo2020/apple-y8oxd	—	1
applekeystore-close-uaf	https://github.com/navaneethsnair2007-creator/AppleKeyStore-close-UAF	—	1
appleloginanimation	https://github.com/bitter-occupation471/AppleLoginAnimation	—	1
applyx	https://github.com/lorentzforcepressurepoint640/ApplyX	—	1
appointy	https://github.com/notthatcreativ/Appointy	—	1
apppackaginginstructables	https://github.com/wtf9576/AppPackagingInstructables	—	1
